ensg_id	hgnc_symbol	gene_name_primary	gene_names_all	uniprot_accession	enst_id	chrom_hg38	start_hg38	end_hg38	strand_hg38	chrom_hg19	start_hg19	end_hg19	strand_hg19
ENSG00000100312	ACR	ACR	ACR ACRS	P10323	ENST00000216139	22	50738196	50745339	1	22	51176624.0	51183762.0	1.0
ENSG00000100324	TAB1	TAB1	TAB1 MAP3K7IP1	Q15750	ENST00000216160;ENST00000331454	22	39399778	39437060	1	22	39795746.0	39833065.0	1.0
ENSG00000100342	APOL1	APOL1	APOL1 APOL	O14791	ENST00000426053;ENST00000319136;ENST00000427990;ENST00000397278	22	36253071	36267530	1	22	36649056.0	36663576.0	1.0
ENSG00000100344	PNPLA3	PNPLA3	PNPLA3 ADPN C22orf20	Q9NST1	ENST00000216180;ENST00000423180	22	43923781	43964488	1	22	44319619.0	44360368.0	1.0
ENSG00000100346	CACNA1I	CACNA1I	CACNA1I KIAA1120	Q9P0X4	ENST00000407673;ENST00000401624;ENST00000404898;ENST00000402142	22	39570753	39689735	1	22	39966758.0	40085742.0	1.0
ENSG00000100350	FOXRED2	FOXRED2	FOXRED2 ERFAD	Q8IWF2	ENST00000397224;ENST00000684868;ENST00000216187;ENST00000397223	22	36487190	36507221	-1	22	36883237.0	36903148.0	-1.0
ENSG00000100368	CSF2RB	CSF2RB	CSF2RB IL3RB IL5RB	P32927	ENST00000403662;ENST00000406230	22	36913628	36940443	1	22	37309670.0	37336491.0	1.0
ENSG00000100373	UPK3A	UPK3A	UPK3A UPK3	O75631	ENST00000216211;ENST00000396082	22	45284924	45295874	1				
ENSG00000100385	IL2RB	IL2RB	IL2RB IL15RB	P14784	ENST00000698890;ENST00000216223;ENST00000445595;ENST00000698892;ENST00000698893;ENST00000429622;ENST00000698883;ENST00000453962	22	37118666	37176676	-1	22	37521878.0	37571094.0	-1.0
ENSG00000100399	CHADL	CHADL	CHADL SLRR4B	Q6NUI6	ENST00000216241	22	41229510	41240931	-1	22	41625517.0	41636938.0	-1.0
ENSG00000100433	KCNK10	KCNK10	KCNK10 TREK2	P57789	ENST00000340700;ENST00000319231;ENST00000312350	14	88180103	88326907	-1	14	88649113.0	88793251.0	-1.0
ENSG00000100448	CTSG	CTSG	CTSG	P08311	ENST00000216336	14	24573518	24576250	-1	14	25042728.0	25045466.0	-1.0
ENSG00000100450	GZMH	GZMH	GZMH CGL2 CTSGL2	P20718	ENST00000216338;ENST00000382548	14	24606480	24609821	-1	14	25075686.0	25078905.0	-1.0
ENSG00000100453	GZMB	GZMB	GZMB CGL1 CSPB CTLA1 GRB	P10144	ENST00000216341	14	24630954	24634267	-1	14	25100160.0	25103473.0	-1.0
ENSG00000100473	COCH	COCH	COCH COCH5B2 UNQ257/PRO294	O43405	ENST00000396618;ENST00000644874;ENST00000475087;ENST00000643575	14	30874438	30895065	1	14	31343720.0	31364271.0	1.0
ENSG00000100593	ISM2	ISM2	ISM2 TAIL1 THSD3 PSEC0137	Q6H9L7	ENST00000216481;ENST00000342219;ENST00000493585	14	77474394	77499408	-1	14	77940740.0	77965210.0	-1.0
ENSG00000100600	LGMN	LGMN	LGMN PRSC1	Q99538	ENST00000555699;ENST00000334869;ENST00000557434;ENST00000393218	14	92703798	92751131	-1	14	93170152.0	93215047.0	-1.0
ENSG00000100604	CHGA	CHGA	CHGA	P10645	ENST00000216492	14	92922630	92935293	1	14	93389425.0	93401638.0	1.0
ENSG00000100644	HIF1A	HIF1A	HIF1A BHLHE78 MOP1 PASD8	Q16665	ENST00000337138;ENST00000323441;ENST00000539097	14	61695456	61748263	1	14	62162231.0	62214976.0	1.0
ENSG00000100652	SLC10A1	SLC10A1	SLC10A1 NTCP GIG29	Q14973	ENST00000216540	14	69775358	69797285	-1	14	70242134.0	70264006.0	-1.0
ENSG00000100665	SERPINA4	SERPINA4	SERPINA4 KST PI4	P29622	ENST00000557004;ENST00000555095;ENST00000298841	14	94561390	94570482	1	14	95027428.0	95036250.0	1.0
ENSG00000100678	SLC8A3	SLC8A3	SLC8A3 NCX3	P57103	ENST00000356921;ENST00000381269;ENST00000494208;ENST00000216568;ENST00000705391;ENST00000394330;ENST00000534137;ENST00000528359	14	70044215	70189480	-1	14	70510934.0	70655787.0	-1.0
ENSG00000100731	PCNX1	PCNX1	PCNX1 KIAA0805 KIAA0995 PCNX PCNXL1	Q96RV3	ENST00000304743;ENST00000439984	14	70907405	71115382	1	14	71374122.0	71582099.0	1.0
ENSG00000100739	BDKRB1	BDKRB1	BDKRB1 BRADYB1	P46663	ENST00000216629;ENST00000611804	14	96256182	96268967	1	14	96722161.0	96735304.0	1.0
ENSG00000100902	PSMA6	PSMA6	PSMA6 PROS27	P60900	ENST00000540871;ENST00000622405;ENST00000261479;ENST00000555764	14	35278633	35318734	1	14	35747839.0	35786699.0	1.0
ENSG00000100926	TM9SF1	TM9SF1	TM9SF1	O15321	ENST00000261789;ENST00000396854	14	24189140	24196287	-1	14	24658349.0	24682679.0	-1.0
ENSG00000100979	PLTP	PLTP	PLTP	P55058	ENST00000354050;ENST00000372431;ENST00000372420;ENST00000477313;ENST00000420868	20	45898621	45912235	-1	20	44527399.0	44540794.0	-1.0
ENSG00000100985	MMP9	MMP9	MMP9 CLG4B	P14780	ENST00000372330	20	46008908	46016561	1	20	44637547.0	44645200.0	1.0
ENSG00000100997	ABHD12	ABHD12	ABHD12 C20orf22	Q8N2K0	ENST00000376542;ENST00000339157	20	25294742	25390866	-1	20	25275379.0	25371619.0	-1.0
ENSG00000101000	PROCR	PROCR	PROCR EPCR	Q9UNN8	ENST00000216968	20	35171850	35216240	1	20	33759876.0	33765165.0	1.0
ENSG00000101017	CD40	CD40	CD40 TNFRSF5	P25942	ENST00000372285;ENST00000372276	20	46118249	46129872	1	20	44746911.0	44758502.0	1.0
ENSG00000101074	R3HDML	R3HDML	R3HDML	Q9H3Y0	ENST00000217043	20	44337043	44351238	1	20	42965626.0	42979875.0	1.0
ENSG00000101144	BMP7	BMP7	BMP7 OP1	P18075	ENST00000395863	20	57168753	57266641	-1	20	55743804.0	55841685.0	-1.0
ENSG00000101160	CTSZ	CTSZ	CTSZ	Q9UBR2	ENST00000217131	20	58985686	59008238	-1	20	57570240.0	57582302.0	-1.0
ENSG00000101180	HRH3	HRH3	HRH3 GPCR97	Q9Y5N1	ENST00000340177	20	62214960	62220303	-1	20	60790026.0	60795323.0	-1.0
ENSG00000101182	PSMA7	PSMA7	PSMA7 HSPC	O14818	ENST00000370873;ENST00000370861;ENST00000370858	20	62136728	62143452	-1	20	60711791.0	60718496.0	-1.0
ENSG00000101187	SLCO4A1	SLCO4A1	SLCO4A1 OATP1 OATP4A1 OATPE SLC21A12	Q96BD0	ENST00000217159;ENST00000370507	20	62642440	62685785	1	20	61273797.0	61317137.0	1.0
ENSG00000101188	NTSR1	NTSR1	NTSR1 NTRR	P30989	ENST00000370501	20	62708836	62762771	1	20	61340189.0	61394123.0	1.0
ENSG00000101200	AVP	AVP	AVP ARVP VP	P01185	ENST00000380293	20	3082556	3084724	-1	20	3063202.0	3065370.0	-1.0
ENSG00000101203	COL20A1	COL20A1	COL20A1 KIAA1510	Q9P218	ENST00000358894;ENST00000422202	20	63293186	63334851	1	20	61924538.0	61966203.0	1.0
ENSG00000101204	CHRNA4	CHRNA4	CHRNA4 NACRA4	P43681	ENST00000370263	20	63343223	63378401	-1	20	61975420.0	62009753.0	-1.0
ENSG00000101230	ISM1	ISM1	ISM1 C20orf82 ISM	B1AKI9	ENST00000262487	20	13221274	13300651	1	20	13202418.0	13281298.0	1.0
ENSG00000101251	SEL1L2	SEL1L2	SEL1L2 C20orf50	Q5TEA6	ENST00000284951;ENST00000378072	20	13849247	13996443	-1	20	13829893.0	13977089.0	-1.0
ENSG00000101276	SLC52A3	SLC52A3	SLC52A3 C20orf54 RFT2 RFVT3	Q9NQ40	ENST00000645534;ENST00000381944;ENST00000217254;ENST00000488495	20	758695	776015	-1	20	740724.0	749131.0	-1.0
ENSG00000101280	ANGPT4	ANGPT4	ANGPT4 ANG3 ANG4	Q9Y264	ENST00000381922	20	869900	916334	-1	20	853296.0	896977.0	-1.0
ENSG00000101282	RSPO4	RSPO4	RSPO4 C20orf182	Q2I0M5	ENST00000217260;ENST00000400634	20	958452	1002372	-1	20	939095.0	982907.0	-1.0
ENSG00000101292	PROKR2	PROKR2	PROKR2 GPR73L1 PKR2	Q8NFJ6	ENST00000678254;ENST00000217270	20	5299218	5316954	-1	20	5282317.0	5297378.0	-1.0
ENSG00000101294	HM13	HM13	HM13 H13 IMP1 PSL3 SPP MSTP086	Q8TCT9	ENST00000340852;ENST00000674240;ENST00000398174	20	31514370	31577923	1	20	30102231.0	30157370.0	1.0
ENSG00000101307	SIRPB1	SIRPB1	SIRPB1	O00241;Q5TFQ8	ENST00000381605;ENST00000381603;ENST00000279477;ENST00000568365	20	1561385	1620061	-1	20	1544167.0	1600707.0	-1.0
ENSG00000101346	POFUT1	POFUT1	POFUT1 FUT12 KIAA0180	Q9H488	ENST00000375749;ENST00000375730	20	32207851	32238658	1	20	30795683.0	30826470.0	1.0
ENSG00000101384	JAG1	JAG1	JAG1 JAGL1	P78504	ENST00000254958	20	10637684	10674396	-1	20	10618332.0	10654694.0	-1.0
ENSG00000101417	PXMP4	PXMP4	PXMP4 PMP24	Q9Y6I8	ENST00000409299;ENST00000344022	20	33702758	33720319	-1	20	32294512.0	32308125.0	-1.0
ENSG00000101425	BPI	BPI	BPI	P17213	ENST00000262865	20	38260141	38337505	1	20	36888551.0	36965907.0	1.0
ENSG00000101435	CST9L	CST9L	CST9L CTES7B UNQ1835/PRO3543	Q9H4G1	ENST00000376979	20	23564732	23568484	-1	20	23545369.0	23549386.0	-1.0
ENSG00000101439	CST3	CST3	CST3	P01034	ENST00000398411;ENST00000376925;ENST00000398409	20	23626706	23638556	-1	20	23608534.0	23619110.0	-1.0
ENSG00000101440	ASIP	ASIP	ASIP AGTI AGTIL ASP	P42127	ENST00000568305;ENST00000374954	20	34194569	34269346	1	20	32782375.0	32857150.0	1.0
ENSG00000101443	WFDC2	WFDC2	WFDC2 HE4 WAP5	Q14508	ENST00000372676;ENST00000217425;ENST00000339946;ENST00000342873	20	45469386	45481533	1	20	44098346.0	44110172.0	1.0
ENSG00000101474	APMAP	APMAP	APMAP C20orf3 UNQ1869/PRO4305	Q9HDC9	ENST00000217456	20	24962925	24992782	-1	20	24943561.0	24973615.0	-1.0
ENSG00000101542	CDH20	CDH20	CDH20 CDH7L3	Q9HBT6	ENST00000262717;ENST00000538374;ENST00000536675	18	61333430	61555779	1	18	59000815.0	59223006.0	1.0
ENSG00000101638	ST8SIA5	ST8SIA5	ST8SIA5 SIAT8E	O15466	ENST00000538168;ENST00000315087	18	46667821	46759257	-1	18	44259081.0	44339220.0	-1.0
ENSG00000101670	LIPG	LIPG	LIPG UNQ387/PRO719	Q9Y5X9	ENST00000261292;ENST00000580036	18	49560699	49599185	1	18	47087069.0	47119272.0	1.0
ENSG00000101680	LAMA1	LAMA1	LAMA1 LAMA	P25391	ENST00000389658	18	6941742	7117859	-1	18	6941743.0	7117813.0	-1.0
ENSG00000101825	MXRA5	MXRA5	MXRA5	Q9NR99	ENST00000217939	X	3308565	3346652	-1	X	3226606.0	3264682.0	-1.0
ENSG00000101842	VSIG1	VSIG1	VSIG1 GPA34	Q86XK7	ENST00000217957;ENST00000415430	X	108044970	108079184	1	X	107288200.0	107322414.0	1.0
ENSG00000101850	GPR143	GPR143	GPR143 OA1	P51810	ENST00000467482	X	9724039	9786297	-1	X	9693386.0	9754337.0	-1.0
ENSG00000101856	PGRMC1	PGRMC1	PGRMC1 HPR6.6 PGRMC	O00264	ENST00000535419;ENST00000217971	X	119236244	119244468	1	X	118370216.0	118378429.0	1.0
ENSG00000101916	TLR8	TLR8	TLR8 UNQ249/PRO286	Q9NR97	ENST00000218032;ENST00000311912	X	12906620	12923169	1	X	12924739.0	12941288.0	1.0
ENSG00000101938	CHRDL1	CHRDL1	CHRDL1 NRLN1	Q9BU40	ENST00000372042;ENST00000394797;ENST00000482160;ENST00000444321	X	110673856	110796192	-1	X	109917084.0	110039286.0	-1.0
ENSG00000101955	SRPX	SRPX	SRPX ETX1	P78539	ENST00000378533;ENST00000432886;ENST00000544439;ENST00000538295	X	38149336	38220941	-1	X	38008589.0	38080696.0	-1.0
ENSG00000101958	GLRA2	GLRA2	GLRA2	P23416	ENST00000218075;ENST00000355020	X	14529298	14731812	1	X	14547420.0	14749934.0	1.0
ENSG00000101981	F9	F9	F9	P00740	ENST00000218099;ENST00000394090	X	139530739	139563459	1	X	138612917.0	138645617.0	1.0
ENSG00000101986	ABCD1	ABCD1	ABCD1 ALD	P33897	ENST00000218104	X	153724495	153744755	1	X	152990323.0	153010216.0	1.0
ENSG00000102001	CACNA1F	CACNA1F	CACNA1F CACNAF1	O60840	ENST00000376251;ENST00000323022;ENST00000376265	X	49205063	49233371	-1	X	49061523.0	49089833.0	-1.0
ENSG00000102003	SYP	SYP	SYP	P08247	ENST00000263233;ENST00000479808	X	49187807	49200218	-1	X	49044269.0	49056718.0	-1.0
ENSG00000102007	PLP2	PLP2	PLP2 A4	Q04941	ENST00000376327;ENST00000376322	X	49171787	49175235	1	X	49028273.0	49031588.0	1.0
ENSG00000102057	KCND1	KCND1	KCND1	Q9NSA2	ENST00000376477;ENST00000218176	X	48960982	48971866	-1	X	48818639.0	48827976.0	-1.0
ENSG00000102076	OPN1LW	OPN1LW	OPN1LW RCP	P04000	ENST00000369951	X	154144243	154159032	1	X	153409698.0	153424507.0	1.0
ENSG00000102109	PCSK1N	PCSK1N	PCSK1N	Q9UHG2	ENST00000218230	X	48831088	48835632	-1	X	48689504.0	48694035.0	-1.0
ENSG00000102158	MAGT1	MAGT1	MAGT1 IAG2 PSEC0084 UNQ628/PRO1244	Q9H0U3	ENST00000618282;ENST00000358075;ENST00000373336	X	77825747	77899271	-1	X	77081861.0	77151090.0	-1.0
ENSG00000102174	PHEX	PHEX	PHEX PEX	P78562	ENST00000379374	X	22032325	22494713	1	X	22050559.0	22269427.0	1.0
ENSG00000102181	CD99L2	CD99L2	CD99L2 MIC2L1 UNQ1964/PRO4486	Q8TCZ2	ENST00000370377;ENST00000346693;ENST00000437787;ENST00000355149;ENST00000466436	X	150766336	150898816	-1	X	149934810.0	150067289.0	-1.0
ENSG00000102239	BRS3	BRS3	BRS3	P32247	ENST00000370648	X	136487947	136493780	1	X	135570046.0	135575939.0	1.0
ENSG00000102245	CD40LG	CD40LG	CD40LG CD40L TNFSF5 TRAP	P29965	ENST00000370629	X	136648158	136660390	1	X	135730352.0	135742549.0	1.0
ENSG00000102265	TIMP1	TIMP1	TIMP1 CLGI TIMP	P01033	ENST00000218388	X	47582408	47586789	1	X	47441712.0	47446188.0	1.0
ENSG00000102287	GABRE	GABRE	GABRE	P78334	ENST00000370328	X	151953124	151974680	-1	X	151121596.0	151143152.0	-1.0
ENSG00000102290	PCDH11X	PCDH11X	PCDH11X KIAA1326 PCDH11 PCDHX	Q9BZA7	ENST00000373097;ENST00000373094;ENST00000373088;ENST00000504220;ENST00000361655;ENST00000406881;ENST00000682573	X	91779261	92623230	1	X	91034260.0	91878229.0	1.0
ENSG00000102313	ITIH6	ITIH6	ITIH6 ITIH5L UNQ6369/PRO21074	Q6UXX5	ENST00000218436	X	54748918	54798255	-1	X	54775332.0	54824673.0	-1.0
ENSG00000102359	SRPX2	SRPX2	SRPX2 SRPUL	O60687	ENST00000373004	X	100644195	100675788	1	X	99899215.0	99926296.0	1.0
ENSG00000102393	GLA	GLA	GLA	P06280	ENST00000218516	X	101393273	101408012	-1	X	100652791.0	100662913.0	-1.0
ENSG00000102452	NALCN	NALCN	NALCN VGCNL1	Q8IZF0	ENST00000251127;ENST00000376200	13	101053773	101416508	-1	13	101706130.0	102068843.0	-1.0
ENSG00000102468	HTR2A	HTR2A	HTR2A HTR2	P28223	ENST00000542664	13	46831546	46897076	-1	13	47405685.0	47471169.0	-1.0
ENSG00000102524	TNFSF13B	TNFSF13B	TNFSF13B BAFF BLYS TALL1 TNFSF20 ZTNF4 UNQ401/PRO738	Q9Y275	ENST00000430559;ENST00000375887;ENST00000542136	13	108251240	108308484	1	13	108903588.0	108960832.0	1.0
ENSG00000102539	MLNR	MLNR	MLNR GPR38 MTLR MTLR1	O43193	ENST00000218721	13	49220118	49225201	1	13	49794474.0	49796513.0	1.0
ENSG00000102575	ACP5	ACP5	ACP5	P13686	ENST00000592828;ENST00000590832;ENST00000648477;ENST00000695791;ENST00000592659;ENST00000589792;ENST00000695811;ENST00000649386;ENST00000591319;ENST00000412435;ENST00000218758	19	11574653	11579993	-1	19	11685475.0	11689823.0	-1.0
ENSG00000102595	UGGT2	UGGT2	UGGT2 UGCGL2 UGT2	Q9NYU1	ENST00000376747;ENST00000376714	13	95801580	96053482	-1	13	96453834.0	96705736.0	-1.0
ENSG00000102678	FGF9	FGF9	FGF9	P31371	ENST00000382353	13	21671073	21704498	1	13	22245522.0	22278637.0	1.0
ENSG00000102683	SGCG	SGCG	SGCG	Q13326	ENST00000218867	13	23180877	23325165	1	13	23755091.0	23899304.0	1.0
ENSG00000102755	FLT1	FLT1	FLT1 FLT FRT VEGFR1	P17948	ENST00000282397;ENST00000541932;ENST00000615840;ENST00000539099	13	28300346	28495145	-1	13	28874489.0	29069265.0	-1.0
ENSG00000102763	VWA8	VWA8	VWA8 KIAA0564	A3KMH1	ENST00000379310;ENST00000281496	13	41566834	41961129	-1	13	42140973.0	42535256.0	-1.0
ENSG00000102805	CLN5	CLN5	CLN5 BMPS	O75503	ENST00000636183;ENST00000377453	13	76990660	77019143	1	13	77564795.0	77576652.0	1.0
ENSG00000102837	OLFM4	OLFM4	OLFM4 GW112 UNQ362/PRO698	Q6UX06	ENST00000219022	13	53028813	53052057	1				
ENSG00000102854	MSLN	MSLN	MSLN MPF	Q13421	ENST00000545450;ENST00000563941;ENST00000566549;ENST00000382862	16	760734	768866	1	16	810762.0	818865.0	1.0
ENSG00000102871	TRADD	TRADD	TRADD	Q15628	ENST00000345057;ENST00000486556	16	67153969	67163760	-1	16	67188083.0	67194201.0	-1.0
ENSG00000102924	CBLN1	CBLN1	CBLN1	P23435	ENST00000219197	16	49277917	49281838	-1	16	49311828.0	49315742.0	-1.0
ENSG00000102996	MMP15	MMP15	MMP15	P51511	ENST00000219271	16	58025606	58046901	1	16	58059470.0	58080805.0	1.0
ENSG00000103023	PRSS54	PRSS54	PRSS54 KLKBL4	Q6PEW0	ENST00000567164;ENST00000219301	16	58279997	58295047	-1	16	58313901.0	58328951.0	-1.0
ENSG00000103044	HAS3	HAS3	HAS3	O00219	ENST00000569188;ENST00000219322;ENST00000306560	16	69105653	69118719	1	16	69139467.0	69152622.0	1.0
ENSG00000103066	PLA2G15	PLA2G15	PLA2G15 LYPLA3 UNQ341/PRO540	Q8NCC3	ENST00000413021;ENST00000219345	16	68245304	68261063	1	16	68279207.0	68294961.0	1.0
ENSG00000103174	NAGPA	NAGPA	NAGPA	Q9UK23	ENST00000381955;ENST00000312251;ENST00000562746;ENST00000649828	16	5024756	5034141	-1	16	5074845.0	5084142.0	-1.0
ENSG00000103196	CRISPLD2	CRISPLD2	CRISPLD2 CRISP11 LCRISP2 UNQ2914/PRO1156/PRO9783	Q9H0B8	ENST00000262424;ENST00000564567;ENST00000569090	16	84819981	84920768	1	16	84853590.0	84954374.0	1.0
ENSG00000103222	ABCC1	ABCC1	ABCC1 MRP MRP1	P33527	ENST00000399408;ENST00000572882;ENST00000399410	16	15949138	16143257	1	16	16043434.0	16236931.0	1.0
ENSG00000103226	NOMO3	NOMO3	NOMO3	P69849	ENST00000676846;ENST00000399336;ENST00000677777	16	16232506	16300806	1	16	16326352.0	16388668.0	1.0
ENSG00000103310	ZP2	ZP2	ZP2 ZPA	Q05996	ENST00000574091;ENST00000574002	16	21197450	21214510	-1	16	21208773.0	21225831.0	-1.0
ENSG00000103335	PIEZO1	PIEZO1	PIEZO1 FAM38A KIAA0233	Q92508	ENST00000301015	16	88715338	88785251	-1	16	88781751.0	88851619.0	-1.0
ENSG00000103375	AQP8	AQP8	AQP8	O94778	ENST00000219660	16	25215731	25228932	1				
ENSG00000103429	BFAR	BFAR	BFAR BAR RNF47	Q9NZS9	ENST00000261658	16	14632830	14669237	1	16	14726672.0	14763093.0	1.0
ENSG00000103479	RBL2	RBL2	RBL2 RB2	Q08999	ENST00000262133	16	53433977	53491649	1				
ENSG00000103489	XYLT1	XYLT1	XYLT1 XT1	Q86Y38	ENST00000261381	16	17101769	17470960	-1	16	17195626.0	17564738.0	-1.0
ENSG00000103512	NOMO1	NOMO1	NOMO1 PM5	Q15155	ENST00000287667	16	14833721	14896157	1	16	14927538.0	14990017.0	1.0
ENSG00000103522	IL21R	IL21R	IL21R NILR UNQ3121/PRO10273	Q9HBE5	ENST00000564089;ENST00000337929;ENST00000395754	16	27402174	27452050	1	16	27413483.0	27462115.0	1.0
ENSG00000103546	SLC6A2	SLC6A2	SLC6A2 NAT1 NET1 SLC6A5	P23975	ENST00000568943;ENST00000219833;ENST00000379906;ENST00000567238	16	55655988	55707645	1	16	55689516.0	55740104.0	1.0
ENSG00000103742	IGDCC4	IGDCC4	IGDCC4 DDM36 KIAA1628 NOPE	Q8TDY8	ENST00000352385	15	65381479	65423083	-1	15	65673802.0	65715410.0	-1.0
ENSG00000103769	RAB11A	RAB11A	RAB11A RAB11	P62491	ENST00000261890;ENST00000569896	15	65726054	65891989	1	15	66018392.0	66184329.0	1.0
ENSG00000103811	CTSH	CTSH	CTSH CPSB	P09668	ENST00000220166	15	78921058	78949574	-1	15	79213400.0	79241916.0	-1.0
ENSG00000103855	CD276	CD276	CD276 B7H3 PSEC0249 UNQ309/PRO352	Q5ZPR3	ENST00000318424;ENST00000318443;ENST00000561213;ENST00000564751	15	73683966	73714518	1	15	73976307.0	74006859.0	1.0
ENSG00000103888	CEMIP	CEMIP	CEMIP HYBID KIAA1199	Q8WUJ3	ENST00000220244;ENST00000394685;ENST00000356249	15	80779343	80951776	1	15	81071684.0	81244117.0	1.0
ENSG00000103978	TMEM87A	TMEM87A	TMEM87A PSEC0094	Q8NBN3	ENST00000389834;ENST00000307216	15	42210447	42274128	-1	15	42502730.0	42565861.0	-1.0
ENSG00000104044	OCA2	OCA2	OCA2 D15S12 P	Q04671	ENST00000353809;ENST00000354638	15	27754874	28099664	-1	15	28000021.0	28344504.0	-1.0
ENSG00000104112	SCG3	SCG3	SCG3 UNQ2502/PRO5990	Q8WXD2	ENST00000542355;ENST00000220478	15	51681492	51721026	1	15	51973550.0	52013223.0	1.0
ENSG00000104213	PDGFRL	PDGFRL	PDGFRL PRLTS	Q15198	ENST00000541323;ENST00000251630	8	17576433	17644071	1	8	17433942.0	17501580.0	1.0
ENSG00000104290	FZD3	FZD3	FZD3	Q9NPG1	ENST00000537916;ENST00000240093	8	28494205	28574267	1	8	28351729.0	28431775.0	1.0
ENSG00000104321	TRPA1	TRPA1	TRPA1 ANKTM1	O75762	ENST00000262209	8	72019608	72089998	-1				
ENSG00000104324	CPQ	CPQ	CPQ LCH1 PGCP	Q9Y646	ENST00000220763	8	96645240	97150160	1	8	97657455.0	98161882.0	1.0
ENSG00000104331	BPNT2	BPNT2	BPNT2 IMPA3 IMPAD1	Q9NX62	ENST00000262644	8	56957931	56993867	-1	8	57870492.0	57906403.0	-1.0
ENSG00000104332	SFRP1	SFRP1	SFRP1 FRP FRP1 SARP2	Q8N474	ENST00000220772	8	41261956	41309511	-1	8	41119481.0	41167016.0	-1.0
ENSG00000104361	NIPAL2	NIPAL2	NIPAL2 NPAL2	Q9H841	ENST00000430223;ENST00000341166	8	98189826	98294393	-1	8	99202061.0	99306621.0	-1.0
ENSG00000104368	PLAT	PLAT	PLAT	P00750	ENST00000220809;ENST00000429089;ENST00000679151;ENST00000352041	8	42174718	42207709	-1	8	42032236.0	42065242.0	-1.0
ENSG00000104415	CCN4	CCN4	CCN4 WISP1	O95388	ENST00000250160;ENST00000519433;ENST00000517423;ENST00000220856	8	133191039	133231690	1				
ENSG00000104432	IL7	IL7	IL7	P13232	ENST00000263851;ENST00000520269	8	78675743	78805523	-1	8	79587978.0	79717758.0	-1.0
ENSG00000104499	GML	GML	GML LY6DL	Q99445	ENST00000220940	8	142834247	142916506	1	8	143915663.0	143997922.0	1.0
ENSG00000104518	GSDMD	GSDMD	GSDMD DFNA5L GSDMDC1 FKSG10	P57764	ENST00000526406;ENST00000262580	8	143553207	143563062	1	8	144635377.0	144645232.0	1.0
ENSG00000104635	SLC39A14	SLC39A14	SLC39A14 KIAA0062 ZIP14	Q15043	ENST00000359741;ENST00000381237;ENST00000240095;ENST00000289952	8	22366727	22434129	1	8	22224762.0	22291642.0	1.0
ENSG00000104689	TNFRSF10A	TNFRSF10A	TNFRSF10A APO2 DR4 TRAILR1	O00220	ENST00000221132	8	23190452	23225121	-1	8	23047965.0	23082639.0	-1.0
ENSG00000104722	NEFM	NEFM	NEFM NEF3 NFM	P07197	ENST00000221166;ENST00000433454	8	24913758	24919098	1	8	24770525.0	24776607.0	1.0
ENSG00000104755	ADAM2	ADAM2	ADAM2 FTNB	Q99965	ENST00000347580;ENST00000265708	8	39743735	39838227	-1	8	39601254.0	39695808.0	-1.0
ENSG00000104763	ASAH1	ASAH1	ASAH1 ASAH HSD-33 HSD33	Q13510	ENST00000637790;ENST00000381733;ENST00000635998;ENST00000314146	8	18055992	18084998	-1	8	17913934.0	17942494.0	-1.0
ENSG00000104774	MAN2B1	MAN2B1	MAN2B1 LAMAN MANB	O00754	ENST00000221363;ENST00000456935	19	12643831	12666762	-1	19	12757325.0	12777556.0	-1.0
ENSG00000104805	NUCB1	NUCB1	NUCB1 NUC	Q02818	ENST00000706746;ENST00000405315;ENST00000407032;ENST00000411700;ENST00000451312	19	48900050	48923473	1	19	49403307.0	49426629.0	1.0
ENSG00000104818	CGB2	CGB2	CGB2	Q6NT52	ENST00000359342	19	49031890	49033238	1	19	49535169.0	49536495.0	1.0
ENSG00000104826	LHB	LHB	LHB	P01229	ENST00000649238	19	49015980	49017091	-1				
ENSG00000104827	CGB3	CGB3; CGB5; CGB8	CGB3 CGB; CGB5; CGB8	P0DN86	ENST00000357383	19	49022869	49024333	-1	19	49526126.0	49527590.0	-1.0
ENSG00000104848	KCNA7	KCNA7	KCNA7	Q96RP8	ENST00000221444	19	49067397	49072699	-1	19	49570675.0	49576198.0	-1.0
ENSG00000104853	CLPTM1	CLPTM1	CLPTM1	O96005	ENST00000546079;ENST00000541297;ENST00000337392	19	44954585	44993341	1	19	45457842.0	45496599.0	1.0
ENSG00000104870	FCGRT	FCGRT	FCGRT FCRN	P55899	ENST00000221466;ENST00000426395	19	49506806	49526917	1	19	50010073.0	50029590.0	1.0
ENSG00000104894	CD37	CD37	CD37 TSPAN26	P11049	ENST00000598095;ENST00000426897;ENST00000323906	19	49335171	49343335	1	19	49838428.0	49846592.0	1.0
ENSG00000104899	AMH	AMH	AMH MIF	P03971	ENST00000221496	19	2249309	2252073	1	19	2249308.0	2252072.0	1.0
ENSG00000104901	DKKL1	DKKL1	DKKL1 SGY1 UNQ735/PRO1429	Q9UK85	ENST00000221498	19	49361783	49375116	1	19	49865040.0	49878373.0	1.0
ENSG00000104921	FCER2	FCER2	FCER2 CD23A CLEC4J FCE2 IGEBF	P06734	ENST00000597921;ENST00000346664	19	7688758	7702146	-1	19	7753644.0	7767032.0	-1.0
ENSG00000104938	CLEC4M	CLEC4M	CLEC4M CD209L CD209L1 CD299	Q9H2X3	ENST00000596363;ENST00000327325	19	7763153	7769606	1	19	7828035.0	7834491.0	1.0
